SK_ID_CURR,TARGET
100001,0.07783008410399668
100005,0.10364578007161114
100013,0.05318888328772356
100028,0.040575713181782734
100038,0.10579217191968476
100042,0.039575272591279326
100057,0.04650327807287548
100065,0.07580469133002399
100066,0.04677105361580935
100067,0.10671313476805261
100074,0.09706594437194228
100090,0.066999743223996
100091,0.1195581131533557
100092,0.08582690293820036
100106,0.0855758031701981
100107,0.13632977293509654
100109,0.09058155926982367
100117,0.06992100971478715
100128,0.06020270784789784
100141,0.08425528953026908
100150,0.05957957526605731
100168,0.05156048616137931
100169,0.08389736773567005
100170,0.05866056583987318
100171,0.07115549353515195
100172,0.12357697371797408
100184,0.06583986421808502
100187,0.060718499685916714
100212,0.09216966282166726
100222,0.10416502575109998
100223,0.05309842231277262
100232,0.05633336123495112
100241,0.15550119641053955
100245,0.0543101667813491
100253,0.040980627424119766
100256,0.08834673124472216
100271,0.04434428755289489
100278,0.15774543466780497
100280,0.05348336498071211
100306,0.13544639729892405
100311,0.14135454419464033
100312,0.05641712255492756
100330,0.09795165593730314
100331,0.053919626369283644
100352,0.09625450134815262
100358,0.09520808040245951
100367,0.0609700168612455
100382,0.12424004306965213
100384,0.06606871000843452
100385,0.10824748011058033
100386,0.06860150019160485
100399,0.04261017123099021
100404,0.07798973669081884
100416,0.04216046617225087
100422,0.10138921024319761
100426,0.05312796622527693
100438,0.05993113270022127
100444,0.14225169509872845
100445,0.10302490296260076
100446,0.11766144700013478
100447,0.059818896617460066
100450,0.05789058801283798
100466,0.04854816832296012
100483,0.054737779633477625
100484,0.04447297668168664
100494,0.07612317336783651
100510,0.12268683694601874
100512,0.06377642718914726
100517,0.04972513923338376
100548,0.05367287685414463
100551,0.05418325575070966
100552,0.0906118890934912
100553,0.05071235506637148
100561,0.09743197580654485
100568,0.22855209049992847
100569,0.048270753128097345
100591,0.08112755658662202
100592,0.03952203906258217
100602,0.09503457923564416
100607,0.0601434015092915
100613,0.08348555045397721
100617,0.11797625351727742
100618,0.09519663581467114
100622,0.10817881967075364
100625,0.10910871562496799
100677,0.1402314762279381
100699,0.06377940613539003
100702,0.26298488118199326
100711,0.0707510889200394
100729,0.12159319517221531
100740,0.13767671243068946
100744,0.11470687802786023
100745,0.07834114845592198
100747,0.09267693842609706
100751,0.2012538447877804
100752,0.0815700205459669
100753,0.16934967166527823
100754,0.1315427846010325
100760,0.07334806745742595
100762,0.10153635144934199
100763,0.10125337891890561
100765,0.05525682572395883
100770,0.09093826311581608
100772,0.054702193335753525
100777,0.04342731243437024
100791,0.05626795848773356
100792,0.04684948160976874
100797,0.05551937554452838
100823,0.0823148535548574
100826,0.07225925724420736
100830,0.0613991953272549
100836,0.15931613357272348
100872,0.09710562901675546
100910,0.07697178677195356
100913,0.13403152197835524
100918,0.09806333491539228
100931,0.040449726013826515
100952,0.07552748101559752
100953,0.06275316255136347
100965,0.1503924150588589
100970,0.058738347365497844
100982,0.121951353111656
100983,0.16906853699665603
100984,0.04602216598420411
100987,0.0803088080433507
100997,0.06867776666575019
100998,0.12320599097999939
101002,0.10530580479346609
101005,0.15873712069473542
101008,0.12488582052791346
101020,0.08022047724139904
101021,0.0961291027910177
101024,0.09369414100605133
101025,0.13864834060465303
101026,0.06575092263611362
101031,0.05080094702977593
101041,0.04696574431472913
101051,0.041730030852011275
101055,0.0863525449832354
101056,0.24491440453756272
101057,0.08707131110115339
101064,0.058837998712485684
101079,0.09267389077973742
101087,0.05748398684121583
101090,0.05083185745626241
101092,0.06570567203093612
101097,0.08492202167681012
101099,0.039332335461713906
101107,0.10353899849583958
101118,0.07507619227001698
101125,0.05854573387514912
101126,0.045414529024848875
101128,0.0731265312505327
101136,0.15778449005854492
101140,0.15206794337370205
101149,0.08955203617857758
101160,0.06627641939146539
101169,0.10239608154252666
101181,0.05176707133506993
101186,0.05764964750781179
101190,0.09572320460409316
101193,0.11272325827093187
101194,0.13715076755844452
101198,0.10427244454805733
101200,0.042751934274555446
101204,0.07746489059193978
101211,0.07811407623898492
101213,0.0893680724201748
101223,0.09725392767214538
101225,0.10689380036245807
101237,0.06212789402026011
101243,0.085407942842799
101244,0.1535372041876342
101258,0.06532556232857771
101259,0.13657728004122374
101268,0.09987274201423926
101269,0.05790114861581743
101271,0.1124477069378146
101279,0.05163157683622861
101281,0.09282866563928813
101287,0.06299001693298133
101292,0.062442932877761086
101294,0.07684946855262649
101296,0.06454964947539295
101297,0.0630152761507829
101299,0.08764125038372333
101301,0.08142600735993723
101305,0.11309483751129326
101308,0.07857700905236087
101318,0.05149620787015184
101327,0.18250112040324026
101329,0.0648311527636345
101332,0.05739365263232546
101337,0.06353086501548302
101343,0.03968184528939622
101345,0.05361776834811429
101346,0.04994030372974612
101353,0.05925276325045872
101354,0.11025654366541439
101355,0.1682537208270177
101356,0.04862209990682754
101362,0.07751474975836457
101363,0.15520256998143545
101365,0.0484965338921835
101366,0.10131785097634607
101367,0.1330190090152703
101368,0.0390479685152712
101374,0.11661697346106611
101380,0.06286254530629917
101383,0.06891418522562004
101398,0.05216459916718765
101399,0.15311277789395866
101401,0.11745118160502493
101412,0.09696532857194969
101426,0.08109692777692525
101427,0.23847933946567945
101428,0.11597729969190988
101429,0.11356313535700846
101434,0.06112747912474264
101440,0.09477567775636347
101448,0.06513028649979385
101449,0.0944580571949855
101465,0.06725974419178533
101467,0.07216277914003406
101472,0.11793898770267194
101478,0.12043845931002713
101497,0.06410250008614883
101504,0.08844020978084567
101547,0.060874063745596736
101548,0.08885837135783665
101555,0.08396094281307129
101570,0.06517131552900514
101572,0.06325457574968843
101578,0.06462824375182893
101580,0.1495149893043353
101588,0.14601603796336557
101602,0.09256280398641897
101610,0.12379218262991819
101614,0.07142218350374659
101616,0.0875490708166136
101643,0.08425232397939113
101644,0.07439378346392209
101649,0.0942801742889982
101650,0.09384905758101762
101665,0.04148124565213245
101667,0.1296594550226974
101669,0.09894796912215453
101674,0.08120915088226671
101675,0.048585735149801364
101678,0.09414898138749501
101682,0.07633959086312597
101686,0.0679201860130025
101697,0.1428295351870959
101700,0.1889941679508089
101711,0.07155226849436634
101714,0.045499914592460916
101715,0.16558834017306778
101728,0.08451129073418331
101732,0.06264496727000385
101757,0.09958681215393686
101758,0.09279463700767997
101759,0.08490699052443094
101762,0.032500154024884584
101764,0.051904244305992595
101780,0.19858964182557068
101784,0.04937343242320836
101789,0.0373440902805135
101816,0.0734217026943098
101819,0.05365146781791905
101827,0.04516261300891864
101863,0.09200185975253605
101867,0.08154821065141196
101870,0.04049553682031549
101873,0.15595985199605011
101878,0.10927113449853368
101879,0.058986801840556324
101880,0.04845132932054322
101887,0.08436366850439013
101897,0.0617904717455557
101901,0.0819324153105457
101903,0.1963349032604388
101920,0.046056947929630505
101921,0.06905012257381057
101922,0.08355035166113009
101961,0.10948419830080276
101962,0.05693100301189584
101971,0.06458996193645235
101976,0.15331097985073242
102002,0.10409847968414511
102005,0.05324775022983189
102007,0.20120609370313455
102017,0.047436486835459285
102019,0.1742606863749938
102029,0.04891396340924551
102051,0.15652615869336098
102052,0.041366995506748695
102054,0.04830178985213576
102062,0.07910426509924345
102067,0.11189046825572949
102068,0.07691783310134027
102070,0.05368023874962624
102090,0.10006752751926319
102092,0.096164106969318
102099,0.114599479662076
102100,0.04274577586311914
102112,0.10888994512078169
